b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,col,row
0.0,0.0,0.8571428571428571,0.8633093525179856,0.7957746478873241,0.8541666666666666,0.9424460431654677,0.0,0.0,0.0,0.0,0.0,0.0,15,7
0.0,0.0,0.8571428571428571,0.8633093525179856,0.8309859154929577,0.8819444444444444,0.9928057553956836,0.0,0.0,0.0,0.0,0.0,0.0,18,7
0.0,0.0,0.8571428571428571,0.8633093525179856,0.7957746478873241,0.875,0.9856115107913668,0.0,0.0,0.0,0.0,0.0,0.0,15,4
0.0,0.0,0.8571428571428571,0.8848920863309353,0.8380281690140845,0.8472222222222222,0.9208633093525179,0.0,0.0,0.0,0.0,0.0,0.0,15,5
0.8686131386861314,0.0,0.8571428571428571,0.8920863309352518,0.0,0.8402777777777778,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,18,5
0.8686131386861314,0.0,0.8571428571428571,0.8345323741007195,0.0,0.8263888888888888,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,18,5
0.8686131386861314,0.0,0.0,0.8345323741007195,0.0,0.8541666666666666,0.8776978417266187,0.0,0.0,0.0,0.0,0.0,0.0,18,8
0.8686131386861314,0.0,0.0,0.8345323741007195,0.0,0.8541666666666666,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,21,9
0.8905109489051095,0.0,0.0,0.8633093525179856,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2
0.0,0.0,0.0,0.8057553956834532,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,5
0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4
0.0,0.0,0.0,0.0,0.0,0.7986111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5
0.0,0.0,0.0,0.0,0.0,0.0,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,17,6
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,20,7
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,19,7
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,17,6
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8633093525179856,0.0,0.0,0.0,0.0,0.0,0.0,20,2
0.0,0.0,0.0,0.0,0.0,0.8263888888888888,0.8633093525179856,0.0,0.0,0.0,0.0,0.0,0.0,18,6
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8920863309352518,0.0,0.0,0.0,0.0,0.0,0.0,19,4
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8920863309352518,0.0,0.0,0.0,0.0,0.0,0.0,18,4
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8561151079136691,0.0,0.0,0.0,0.0,0.0,0.0,16,4
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.8201438848920863,0.0,0.0,0.0,0.0,0.0,0.0,21,7
0.0,0.0,0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3
0.0,0.0,0.0,0.0,0.0,0.8680555555555556,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,7,7
0.0,0.0,0.0,0.0,0.0,0.8263888888888888,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,10,8
0.0,0.0,0.0,0.0,0.0,0.8819444444444444,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,10,5
0.0,0.0,0.0,0.0,0.852112676056338,0.8472222222222222,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,10,7
0.0,0.0,0.0,0.0,0.852112676056338,0.8472222222222222,0.0,0.85,0.0,0.0,0.0,0.0,0.0,9,6
0.0,0.0,0.0,0.0,0.852112676056338,0.9166666666666666,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,12,6
0.0,0.0,0.0,0.0,0.852112676056338,0.9236111111111112,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,12,9
0.0,0.0,0.0,0.0,0.8380281690140845,0.8819444444444444,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,12,4
0.0,0.0,0.0,0.0,0.8380281690140845,0.8819444444444444,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,11,5
0.0,0.0,0.0,0.0,0.8732394366197183,0.8680555555555556,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,10,8
0.0,0.0,0.0,0.0,0.852112676056338,0.8680555555555556,0.0,0.8642857142857143,0.0,0.0,0.0,0.0,0.0,11,8
0.0,0.8840579710144928,0.0,0.0,0.852112676056338,0.8472222222222222,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,11,2
0.0,0.8840579710144928,0.0,0.0,0.8802816901408451,0.8263888888888888,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,9,4
0.8832116788321168,0.8840579710144928,0.0,0.0,0.8802816901408451,0.8194444444444444,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,9,7
0.8832116788321168,0.8840579710144928,0.0,0.0,0.8873239436619719,0.8194444444444444,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,9,6
0.8832116788321168,0.8913043478260869,0.0,0.0,0.8873239436619719,0.8194444444444444,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,8,7
0.8832116788321168,0.8695652173913043,0.0,0.0,0.8873239436619719,0.8194444444444444,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,9,8
0.8613138686131386,0.8695652173913043,0.0,0.0,0.8873239436619719,0.8263888888888888,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,8,5
0.8613138686131386,0.8695652173913043,0.0,0.0,0.852112676056338,0.7916666666666666,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,9,5
0.9270072992700731,0.8695652173913043,0.0,0.0,0.852112676056338,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,8,3
0.8686131386861314,0.0,0.0,0.0,0.8661971830985915,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,5,9
0.8759124087591241,0.0,0.0,0.0,0.8661971830985915,0.8263888888888888,0.0,0.85,0.0,0.0,0.0,0.0,0.0,9,4
0.9635036496350364,0.0,0.0,0.0,0.8380281690140845,0.8263888888888888,0.0,0.85,0.0,0.0,0.0,0.0,0.0,8,6
0.9343065693430656,0.0,0.0,0.0,0.8380281690140845,0.8263888888888888,0.0,0.85,0.0,0.0,0.0,0.0,0.0,9,8
0.9854014598540146,0.0,0.0,0.0,0.8450704225352113,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6
0.9854014598540146,0.0,0.0,0.0,0.8309859154929577,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9
0.9562043795620438,0.0,0.0,0.0,0.0,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7
0.9562043795620438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8
0.9416058394160584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6
0.9416058394160584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8
0.9051094890510948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6
0.9343065693430656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
0.9270072992700731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8
0.8978102189781022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226950354609929,0.0,0.0,0.0,0.0,5,8
0.8832116788321168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226950354609929,0.0,0.0,0.0,0.0,4,7
0.8832116788321168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226950354609929,0.0,0.0,0.0,0.0,2,6
0.8832116788321168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226950354609929,0.0,0.0,0.0,0.0,7,6
0.8905109489051095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8226950354609929,0.0,0.0,0.0,0.0,4,8
0.8905109489051095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6
0.8759124087591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7
0.8759124087591241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7
0.9124087591240876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7
0.9270072992700731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7
0.9343065693430656,0.0,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6
0.8613138686131386,0.0,0.0,0.0,0.8591549295774648,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0.9124087591240876,0.0,0.0,0.0,0.8591549295774648,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7
0.9124087591240876,0.0,0.0,0.0,0.8591549295774648,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.9124087591240876,0.0,0.0,0.0,0.8450704225352113,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5
0.978102189781022,0.0,0.0,0.0,0.0,0.7847222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7
0.9854014598540146,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,8,8
0.9051094890510948,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,5,8
0.9343065693430656,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,9,7
0.9343065693430656,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,6,7
0.9343065693430656,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,7,8
0.0,0.8768115942028986,0.0,0.0,0.8732394366197183,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,5,6
0.0,0.8768115942028986,0.0,0.0,0.8380281690140845,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,8,4
0.0,0.8768115942028986,0.0,0.0,0.8802816901408451,0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,10,6
0.0,0.8768115942028986,0.0,0.0,0.8732394366197183,0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.8623188405797102,0.0,0.0,0.8732394366197183,0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,8,6
0.0,0.8768115942028986,0.0,0.0,0.8732394366197183,0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,5,7
0.0,0.8768115942028986,0.0,0.0,0.9014084507042254,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,8,7
0.0,0.8695652173913043,0.0,0.0,0.8873239436619719,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,8,6
0.0,0.9057971014492754,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.9057971014492754,0.0,0.0,0.8380281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1
0.0,0.8985507246376812,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8
0.0,0.8913043478260869,0.0,0.0,0.8661971830985915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.927536231884058,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.9347826086956522,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0.0,0.8623188405797102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.8623188405797102,0.0,0.0,0.8661971830985915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.908450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3
0.0,0.8695652173913043,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7
0.0,0.8695652173913043,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5
0.0,0.8695652173913043,0.0,0.0,0.9154929577464788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0.0,0.8695652173913043,0.0,0.0,0.8802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7
0.0,0.8623188405797102,0.0,0.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.0,0.0,0.0,0.8802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.0,0.0,0.0,0.8802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1
0.0,0.8623188405797102,0.0,0.0,0.8802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6
0.0,0.8623188405797102,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8
0.0,0.8623188405797102,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.8623188405797102,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.8695652173913043,0.0,0.0,0.8732394366197183,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5
0.0,0.8623188405797102,0.8428571428571429,0.0,0.8873239436619719,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1
0.0,0.8695652173913043,0.8428571428571429,0.0,0.8943661971830986,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
0.0,0.0,0.8428571428571429,0.0,0.8943661971830986,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0
0.0,0.0,0.8428571428571429,0.0,0.8943661971830986,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2
0.0,0.0,0.85,0.0,0.8732394366197183,0.8055555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4
0.0,0.0,0.8071428571428572,0.0,0.8802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.8661971830985915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.0,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6
0.0,0.0,0.0,0.0,0.8661971830985915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.0,0.0,0.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4
0.0,0.0,0.0,0.0,0.908450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.8695652173913043,0.0,0.0,0.908450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.8695652173913043,0.0,0.0,0.8661971830985915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.8695652173913043,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0.0,0.8695652173913043,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3
0.0,0.8695652173913043,0.0,0.0,0.8802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.8478260869565217,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.8623188405797102,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6
0.0,0.8985507246376812,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6
0.0,0.8695652173913043,0.0,0.0,0.8943661971830986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6
0.0,0.0,0.0,0.0,0.8943661971830986,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,5
0.0,0.0,0.0,0.0,0.8943661971830986,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4
0.0,0.0,0.0,0.0,0.8873239436619719,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.0,0.0,0.0,0.8943661971830986,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.8802816901408451,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.8943661971830986,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.0,0.0,0.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.0,0.0,0.0,0.908450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4
0.0,0.0,0.0,0.0,0.8943661971830986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3
0.0,0.0,0.0,0.0,0.8943661971830986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0.0,0.0,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7
0.0,0.0,0.0,0.0,0.9154929577464788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.0,0.0,0.0,0.9014084507042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6
0.0,0.0,0.0,0.0,0.8943661971830986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
0.0,0.8623188405797102,0.0,0.0,0.9154929577464788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6
0.0,0.8623188405797102,0.0,0.0,0.8873239436619719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7
0.0,0.8623188405797102,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3
0.0,0.8623188405797102,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4
0.0,0.855072463768116,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4
0.0,0.8188405797101449,0.0,0.0,0.8380281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.0,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3
0.0,0.8768115942028986,0.0,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.8768115942028986,0.8714285714285714,0.0,0.8661971830985915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5
0.0,0.8768115942028986,0.8714285714285714,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.8768115942028986,0.8714285714285714,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3
0.0,0.8840579710144928,0.8714285714285714,0.0,0.8591549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1
0.0,0.8913043478260869,0.85,0.0,0.8380281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
0.0,0.8768115942028986,0.0,0.0,0.8380281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6
0.0,0.8768115942028986,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6
0.0,0.8768115942028986,0.0,0.0,0.8732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,7
0.0,0.8695652173913043,0.0,0.0,0.8732394366197183,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.8840579710144928,0.0,0.0,0.8802816901408451,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.8695652173913043,0.0,0.0,0.8802816901408451,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,9,5
0.0,0.8695652173913043,0.0,0.0,0.8802816901408451,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,8,6
0.0,0.9057971014492754,0.0,0.0,0.8802816901408451,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,8,8
0.0,0.8768115942028986,0.0,0.0,0.8591549295774648,0.0,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.8840579710144928,0.0,0.0,0.852112676056338,0.0,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,9,4
0.0,0.8840579710144928,0.0,0.0,0.8802816901408451,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,8,5
0.0,0.8840579710144928,0.0,0.0,0.9014084507042254,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,8,4
0.0,0.0,0.0,0.0,0.9014084507042254,0.0,0.0,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,8,7
0.0,0.0,0.0,0.0,0.8873239436619719,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,10,7
0.0,0.0,0.0,0.0,0.8873239436619719,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,10,8
0.0,0.0,0.0,0.0,0.9154929577464788,0.0,0.0,0.8857142857142857,0.0,0.0,0.0,0.0,0.0,7,6
0.0,0.0,0.0,0.0,0.9295774647887324,0.0,0.0,0.8785714285714286,0.0,0.0,0.0,0.0,0.0,8,6
0.0,0.0,0.0,0.0,0.9295774647887324,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,8,8
