en_cols,en_rows,dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,dis_10,dis_11,dis_12,dis_13
17,0,43.26661530556787,25.63201123595259,15.0,9.486832980505138,30.0,21.633307652783934,18.24828759089466,36.124783736376884,59.39696961966999,48.373546489791295,43.68065933568311,42.1070065428546,44.598206241955516
17,0,43.26661530556787,25.63201123595259,15.0,9.486832980505138,30.0,21.633307652783934,18.24828759089466,36.124783736376884,59.39696961966999,48.373546489791295,43.68065933568311,42.1070065428546,44.598206241955516
17,0,43.26661530556787,25.63201123595259,15.0,9.486832980505138,30.0,21.633307652783934,18.24828759089466,36.124783736376884,59.39696961966999,48.373546489791295,43.68065933568311,42.1070065428546,44.598206241955516
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
17,1,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
18,1,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
18,1,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
18,1,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
18,1,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
18,1,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
18,1,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
18,1,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
19,0,48.373546489791295,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,25.45584412271571,18.24828759089466,40.36087214122113,63.7808748764079,51.61395160225576,45.69463863518345,42.1070065428546,42.95346318982906
19,0,48.373546489791295,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,25.45584412271571,18.24828759089466,40.36087214122113,63.7808748764079,51.61395160225576,45.69463863518345,42.1070065428546,42.95346318982906
20,1,49.658836071740545,33.54101966249685,21.840329667841555,8.485281374238571,36.24913792078372,25.80697580112788,16.15549442140351,40.80441152620633,64.20280367709809,51.08815909777921,44.294469180700204,39.45883931389771,39.45883931389771
20,0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
20,0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
20,0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
20,0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
20,1,49.658836071740545,33.54101966249685,21.840329667841555,8.485281374238571,36.24913792078372,25.80697580112788,16.15549442140351,40.80441152620633,64.20280367709809,51.08815909777921,44.294469180700204,39.45883931389771,39.45883931389771
9,2,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
9,2,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
9,2,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
9,2,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
9,2,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
10,2,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
11,2,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
11,2,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
11,2,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
11,2,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
11,2,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
11,2,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
12,2,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
12,2,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
12,2,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
12,2,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
12,2,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
12,2,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
13,2,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
13,2,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
13,2,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
13,2,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
13,2,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
13,2,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
14,2,32.449961479175904,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,12.36931687685298,16.970562748477143,25.80697580112788,48.83646178829912,39.0,36.124783736376884,37.94733192202055,43.26661530556787
14,2,32.449961479175904,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,12.36931687685298,16.970562748477143,25.80697580112788,48.83646178829912,39.0,36.124783736376884,37.94733192202055,43.26661530556787
14,2,32.449961479175904,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,12.36931687685298,16.970562748477143,25.80697580112788,48.83646178829912,39.0,36.124783736376884,37.94733192202055,43.26661530556787
15,2,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
15,2,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
15,2,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
15,2,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
15,2,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
15,2,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
16,2,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
17,2,40.24922359499622,24.186773244895647,12.36931687685298,4.242640687119286,26.832815729997478,16.970562748477143,12.36931687685298,31.89043743820395,55.31726674375732,43.26661530556787,37.94733192202055,36.124783736376884,39.0
17,2,40.24922359499622,24.186773244895647,12.36931687685298,4.242640687119286,26.832815729997478,16.970562748477143,12.36931687685298,31.89043743820395,55.31726674375732,43.26661530556787,37.94733192202055,36.124783736376884,39.0
17,2,40.24922359499622,24.186773244895647,12.36931687685298,4.242640687119286,26.832815729997478,16.970562748477143,12.36931687685298,31.89043743820395,55.31726674375732,43.26661530556787,37.94733192202055,36.124783736376884,39.0
17,2,40.24922359499622,24.186773244895647,12.36931687685298,4.242640687119286,26.832815729997478,16.970562748477143,12.36931687685298,31.89043743820395,55.31726674375732,43.26661530556787,37.94733192202055,36.124783736376884,39.0
17,2,40.24922359499622,24.186773244895647,12.36931687685298,4.242640687119286,26.832815729997478,16.970562748477143,12.36931687685298,31.89043743820395,55.31726674375732,43.26661530556787,37.94733192202055,36.124783736376884,39.0
17,2,40.24922359499622,24.186773244895647,12.36931687685298,4.242640687119286,26.832815729997478,16.970562748477143,12.36931687685298,31.89043743820395,55.31726674375732,43.26661530556787,37.94733192202055,36.124783736376884,39.0
18,2,42.95346318982906,27.166155414412252,15.297058540778353,3.0,29.546573405388312,19.209372712298546,12.0,34.205262752974136,57.62811813689564,45.0,39.0,36.0,37.94733192202055
19,2,45.69463863518345,30.14962686336267,18.24828759089466,4.242640687119286,32.31098884280702,21.633307652783934,12.36931687685298,36.6196668472011,60.0,46.861498055439924,40.24922359499622,36.124783736376884,37.107950630558946
19,2,45.69463863518345,30.14962686336267,18.24828759089466,4.242640687119286,32.31098884280702,21.633307652783934,12.36931687685298,36.6196668472011,60.0,46.861498055439924,40.24922359499622,36.124783736376884,37.107950630558946
19,2,45.69463863518345,30.14962686336267,18.24828759089466,4.242640687119286,32.31098884280702,21.633307652783934,12.36931687685298,36.6196668472011,60.0,46.861498055439924,40.24922359499622,36.124783736376884,37.107950630558946
20,2,48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932
20,2,48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932
20,2,48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932
20,2,48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932
20,2,48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932
20,2,48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932
20,2,48.46648326421053,33.13608305156178,21.213203435596427,6.708203932499369,35.11409973215888,24.186773244895647,13.416407864998739,39.1152144312159,62.42595614005444,48.83646178829912,41.677331968349414,36.49657518178932,36.49657518178932
20,3,47.43416490252569,33.0,21.0,6.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,60.74537019394976,46.66904755831214,39.1152144312159,33.54101966249685,33.54101966249685
20,3,47.43416490252569,33.0,21.0,6.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,60.74537019394976,46.66904755831214,39.1152144312159,33.54101966249685,33.54101966249685
20,3,47.43416490252569,33.0,21.0,6.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,60.74537019394976,46.66904755831214,39.1152144312159,33.54101966249685,33.54101966249685
19,3,44.598206241955516,30.0,18.0,3.0,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,58.249463516842795,44.598206241955516,37.589892258425,33.13608305156178,34.205262752974136
19,3,44.598206241955516,30.0,18.0,3.0,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,58.249463516842795,44.598206241955516,37.589892258425,33.13608305156178,34.205262752974136
19,3,44.598206241955516,30.0,18.0,3.0,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,58.249463516842795,44.598206241955516,37.589892258425,33.13608305156178,34.205262752974136
19,3,44.598206241955516,30.0,18.0,3.0,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,58.249463516842795,44.598206241955516,37.589892258425,33.13608305156178,34.205262752974136
19,3,44.598206241955516,30.0,18.0,3.0,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,58.249463516842795,44.598206241955516,37.589892258425,33.13608305156178,34.205262752974136
19,3,44.598206241955516,30.0,18.0,3.0,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,58.249463516842795,44.598206241955516,37.589892258425,33.13608305156178,34.205262752974136
18,3,41.78516483155236,27.0,15.0,0.0,28.460498941515414,17.492855684535904,9.0,32.449961479175904,55.80322571321483,42.638011210655684,36.24913792078372,33.0,35.11409973215888
18,3,41.78516483155236,27.0,15.0,0.0,28.460498941515414,17.492855684535904,9.0,32.449961479175904,55.80322571321483,42.638011210655684,36.24913792078372,33.0,35.11409973215888
18,3,41.78516483155236,27.0,15.0,0.0,28.460498941515414,17.492855684535904,9.0,32.449961479175904,55.80322571321483,42.638011210655684,36.24913792078372,33.0,35.11409973215888
18,3,41.78516483155236,27.0,15.0,0.0,28.460498941515414,17.492855684535904,9.0,32.449961479175904,55.80322571321483,42.638011210655684,36.24913792078372,33.0,35.11409973215888
18,3,41.78516483155236,27.0,15.0,0.0,28.460498941515414,17.492855684535904,9.0,32.449961479175904,55.80322571321483,42.638011210655684,36.24913792078372,33.0,35.11409973215888
18,3,41.78516483155236,27.0,15.0,0.0,28.460498941515414,17.492855684535904,9.0,32.449961479175904,55.80322571321483,42.638011210655684,36.24913792078372,33.0,35.11409973215888
17,3,39.0,24.0,12.0,3.0,25.63201123595259,15.0,9.486832980505138,30.0,53.413481444294575,40.80441152620633,35.11409973215888,33.13608305156178,36.24913792078372
17,3,39.0,24.0,12.0,3.0,25.63201123595259,15.0,9.486832980505138,30.0,53.413481444294575,40.80441152620633,35.11409973215888,33.13608305156178,36.24913792078372
17,3,39.0,24.0,12.0,3.0,25.63201123595259,15.0,9.486832980505138,30.0,53.413481444294575,40.80441152620633,35.11409973215888,33.13608305156178,36.24913792078372
17,3,39.0,24.0,12.0,3.0,25.63201123595259,15.0,9.486832980505138,30.0,53.413481444294575,40.80441152620633,35.11409973215888,33.13608305156178,36.24913792078372
17,3,39.0,24.0,12.0,3.0,25.63201123595259,15.0,9.486832980505138,30.0,53.413481444294575,40.80441152620633,35.11409973215888,33.13608305156178,36.24913792078372
16,3,36.24913792078372,21.0,9.0,6.0,22.847319317591726,12.727922061357855,10.816653826391967,27.65863337187866,51.08815909777921,39.1152144312159,34.205262752974136,33.54101966249685,37.589892258425
16,3,36.24913792078372,21.0,9.0,6.0,22.847319317591726,12.727922061357855,10.816653826391967,27.65863337187866,51.08815909777921,39.1152144312159,34.205262752974136,33.54101966249685,37.589892258425
16,3,36.24913792078372,21.0,9.0,6.0,22.847319317591726,12.727922061357855,10.816653826391967,27.65863337187866,51.08815909777921,39.1152144312159,34.205262752974136,33.54101966249685,37.589892258425
16,3,36.24913792078372,21.0,9.0,6.0,22.847319317591726,12.727922061357855,10.816653826391967,27.65863337187866,51.08815909777921,39.1152144312159,34.205262752974136,33.54101966249685,37.589892258425
16,3,36.24913792078372,21.0,9.0,6.0,22.847319317591726,12.727922061357855,10.816653826391967,27.65863337187866,51.08815909777921,39.1152144312159,34.205262752974136,33.54101966249685,37.589892258425
16,3,36.24913792078372,21.0,9.0,6.0,22.847319317591726,12.727922061357855,10.816653826391967,27.65863337187866,51.08815909777921,39.1152144312159,34.205262752974136,33.54101966249685,37.589892258425
