b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,dis_10,dis_11,dis_12,dis_13
0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26661530556787,25.63201123595259,15.0,9.486832980505138,30.0,21.633307652783934,18.24828759089466,36.124783736376884,59.39696961966999,48.373546489791295,43.68065933568311,42.1070065428546,44.598206241955516
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26661530556787,25.63201123595259,15.0,9.486832980505138,30.0,21.633307652783934,18.24828759089466,36.124783736376884,59.39696961966999,48.373546489791295,43.68065933568311,42.1070065428546,44.598206241955516
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26661530556787,25.63201123595259,15.0,9.486832980505138,30.0,21.633307652783934,18.24828759089466,36.124783736376884,59.39696961966999,48.373546489791295,43.68065933568311,42.1070065428546,44.598206241955516
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.9097222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.677331968349414,24.73863375370596,13.416407864998739,6.708203932499369,28.30194339616981,19.209372712298546,15.297058540778353,33.941125496954285,57.3149195236284,45.79301256742124,40.80441152620633,39.1152144312159,41.78516483155236
0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8819444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79301256742124,28.460498941515414,17.492855684535904,9.0,32.449961479175904,23.430749027719962,18.0,38.18376618407356,61.554853586049575,49.92995093127972,44.598206241955516,42.0,43.68065933568311
0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
0.0,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
0.0,0.0,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
0.0,0.0,0.0,0.8680555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
0.0,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.294469180700204,27.65863337187866,16.15549442140351,6.0,30.886890422961002,21.213203435596427,15.0,36.124783736376884,59.54829972383762,47.43416490252569,41.78516483155236,39.0,40.80441152620633
0.0,0.0,0.0,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.373546489791295,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,25.45584412271571,18.24828759089466,40.36087214122113,63.7808748764079,51.61395160225576,45.69463863518345,42.1070065428546,42.95346318982906
0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.373546489791295,31.32091952673165,20.12461179749811,9.486832980505138,34.98571136907181,25.45584412271571,18.24828759089466,40.36087214122113,63.7808748764079,51.61395160225576,45.69463863518345,42.1070065428546,42.95346318982906
0.0,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.658836071740545,33.54101966249685,21.840329667841555,8.485281374238571,36.24913792078372,25.80697580112788,16.15549442140351,40.80441152620633,64.20280367709809,51.08815909777921,44.294469180700204,39.45883931389771,39.45883931389771
0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
0.0,0.0,0.7777777777777778,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
0.0,0.0,0.0,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
0.0,0.0,0.0,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.205262752974136,22.847319317591726,10.816653826391967,37.589892258425,27.65863337187866,18.973665961010276,42.638011210655684,66.06814663663572,53.413481444294575,46.95742752749558,42.42640687119285,42.42640687119285
0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.658836071740545,33.54101966249685,21.840329667841555,8.485281374238571,36.24913792078372,25.80697580112788,16.15549442140351,40.80441152620633,64.20280367709809,51.08815909777921,44.294469180700204,39.45883931389771,39.45883931389771
0.0,0.9716312056737588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
0.0,0.9645390070921985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
0.0,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
0.0,0.9716312056737588,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
0.0,0.9716312056737588,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.633307652783934,3.0,12.36931687685298,27.166155414412252,12.0,16.970562748477143,29.546573405388312,21.0,40.24922359499622,36.0,37.94733192202055,45.0,53.075418038862395
0.0,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.9078014184397163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.0,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.9078014184397163,0.8194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.0,0.8194444444444444,0.0,0.0,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.8865248226950354,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.8723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.430749027719962,4.242640687119286,9.486832980505138,24.186773244895647,12.36931687685298,15.0,26.832815729997478,21.213203435596427,41.677331968349414,36.124783736376884,37.107950630558946,43.26661530556787,50.91168824543142
0.0,0.8794326241134752,0.8472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
0.0,0.8794326241134752,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
0.0,0.8723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
0.0,0.8723404255319149,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
0.0,0.8865248226950354,0.8680555555555556,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
0.0,0.8652482269503546,0.8680555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45584412271571,6.708203932499369,6.708203932499369,21.213203435596427,13.416407864998739,13.416407864998739,24.186773244895647,21.840329667841555,43.26661530556787,36.49657518178932,36.49657518178932,41.677331968349414,48.83646178829912
0.0,0.0,0.9375,0.0,0.0,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
0.0,0.0,0.9305555555555556,0.0,0.8571428571428571,0.9057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
0.0,0.0,0.9444444444444444,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
0.0,0.0,0.9444444444444444,0.0,0.0,0.9347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
0.0,0.0,0.9027777777777778,0.0,0.0,0.927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
0.0,0.0,0.875,0.0,0.0,0.927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.65863337187866,9.486832980505138,4.242640687119286,18.24828759089466,15.0,12.36931687685298,21.633307652783934,22.847319317591726,45.0,37.107950630558946,36.124783736376884,40.24922359499622,46.861498055439924
0.0,0.0,0.9027777777777778,0.0,0.85,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
0.0,0.0,0.8888888888888888,0.0,0.8428571428571429,0.9057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
0.0,0.0,0.8680555555555556,0.8194444444444444,0.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
0.0,0.0,0.9097222222222222,0.0,0.0,0.9057971014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
0.0,0.0,0.8958333333333334,0.0,0.0,0.8985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
0.0,0.0,0.8263888888888888,0.0,0.0,0.8985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.36931687685298,3.0,15.297058540778353,16.970562748477143,12.0,19.209372712298546,24.186773244895647,46.861498055439924,37.94733192202055,36.0,39.0,45.0
0.0,0.0,0.8611111111111112,0.0,0.0,0.9420289855072463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.449961479175904,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,12.36931687685298,16.970562748477143,25.80697580112788,48.83646178829912,39.0,36.124783736376884,37.94733192202055,43.26661530556787
0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.449961479175904,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,12.36931687685298,16.970562748477143,25.80697580112788,48.83646178829912,39.0,36.124783736376884,37.94733192202055,43.26661530556787
0.0,0.0,0.8472222222222222,0.8402777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.449961479175904,15.297058540778353,4.242640687119286,12.36931687685298,19.209372712298546,12.36931687685298,16.970562748477143,25.80697580112788,48.83646178829912,39.0,36.124783736376884,37.94733192202055,43.26661530556787
0.0,0.0,0.8194444444444444,0.8819444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
0.0,0.0,0.8333333333333334,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
0.0,0.0,0.8194444444444444,0.8263888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
0.0,0.0,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
0.0,0.0,0.0,0.8680555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98571136907181,18.24828759089466,6.708203932499369,9.486832980505138,21.633307652783934,13.416407864998739,15.0,27.65863337187866,50.91168824543142,40.24922359499622,36.49657518178932,37.107950630558946,41.677331968349414
0.0,0.0,0.0,0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.589892258425,21.213203435596427,9.486832980505138,6.708203932499369,24.186773244895647,15.0,13.416407864998739,29.698484809834994,53.075418038862395,41.677331968349414,37.107950630558946,36.49657518178932,40.24922359499622
