dis_1,dis_2,dis_3,dis_4,dis_5,dis_6,dis_7,dis_8,dis_9,dis_10,dis_11,dis_12,dis_13,row,col,distance
10.816653826391967,29.698484809834994,39.1152144312159,52.39274758971894,24.186773244895647,35.11409973215888,49.47726750741192,21.213203435596427,12.36931687685298,24.186773244895647,35.11409973215888,49.47726750741192,61.188234163113414,2,10,31.89043743820395
12.727922061357855,31.89043743820395,40.80441152620633,53.665631459994955,25.80697580112788,36.24913792078372,50.28916384272063,21.840329667841555,9.486832980505138,22.847319317591726,34.205262752974136,48.83646178829912,60.67124524847006,2,11,30.0
15.0,34.205262752974136,42.638011210655684,55.072679252057455,27.65863337187866,37.589892258425,51.26402247190518,22.847319317591726,6.708203932499369,21.840329667841555,33.54101966249685,48.373546489791295,60.29925372672534,2,12,28.30194339616981
17.492855684535904,36.6196668472011,44.598206241955516,56.60388679233962,29.698484809834994,39.1152144312159,52.39274758971894,24.186773244895647,4.242640687119286,21.213203435596427,33.13608305156178,48.093658625644196,60.07495318350236,2,13,26.832815729997478
20.12461179749811,39.1152144312159,46.66904755831214,58.249463516842795,31.89043743820395,40.80441152620633,53.665631459994955,25.80697580112788,3.0,21.0,33.0,48.0,60.0,2,14,25.63201123595259
22.847319317591726,41.677331968349414,48.83646178829912,60.0,34.205262752974136,42.638011210655684,55.072679252057455,27.65863337187866,4.242640687119286,21.213203435596427,33.13608305156178,48.093658625644196,60.07495318350236,2,15,24.73863375370596
25.63201123595259,44.294469180700204,51.08815909777921,61.846584384264915,36.6196668472011,44.598206241955516,56.60388679233962,29.698484809834994,6.708203932499369,21.840329667841555,33.54101966249685,48.373546489791295,60.29925372672534,2,16,24.186773244895647
28.460498941515414,46.95742752749558,53.413481444294575,63.7808748764079,39.1152144312159,46.66904755831214,58.249463516842795,31.89043743820395,9.486832980505138,22.847319317591726,34.205262752974136,48.83646178829912,60.67124524847006,2,17,24.0
31.32091952673165,49.658836071740545,55.80322571321483,65.79513659838392,41.677331968349414,48.83646178829912,60.0,34.205262752974136,12.36931687685298,24.186773244895647,35.11409973215888,49.47726750741192,61.188234163113414,2,18,24.186773244895647
34.205262752974136,52.39274758971894,58.249463516842795,67.88225099390857,44.294469180700204,51.08815909777921,61.846584384264915,36.6196668472011,15.297058540778353,25.80697580112788,36.24913792078372,50.28916384272063,61.846584384264915,2,19,24.73863375370596
37.107950630558946,55.154328932550705,60.74537019394976,70.03570517957252,46.95742752749558,53.413481444294575,63.7808748764079,39.1152144312159,18.24828759089466,27.65863337187866,37.589892258425,51.26402247190518,62.6418390534633,2,20,25.63201123595259
36.49657518178932,54.08326913195984,59.16924876994806,68.01470429252781,45.69463863518345,51.61395160225576,61.554853586049575,37.589892258425,18.0,25.45584412271571,34.98571136907181,48.46648326421053,59.77457653551383,3,20,22.847319317591726
33.54101966249685,51.26402247190518,56.60388679233962,65.79513659838392,42.95346318982906,49.20365840057018,59.54829972383762,34.98571136907181,15.0,23.430749027719962,33.54101966249685,47.43416490252569,58.940648113165494,3,19,21.840329667841555
30.594117081556707,48.46648326421053,54.08326913195984,63.63961030678928,40.24922359499622,46.861498055439924,57.62811813689564,32.449961479175904,12.0,21.633307652783934,32.31098884280702,46.57252408878007,58.249463516842795,3,18,21.213203435596427
27.65863337187866,45.69463863518345,51.61395160225576,61.554853586049575,37.589892258425,44.598206241955516,55.80322571321483,30.0,9.0,20.12461179749811,31.32091952673165,45.89117562233507,57.706152185014034,3,17,21.0
24.73863375370596,42.95346318982906,49.20365840057018,59.54829972383762,34.98571136907181,42.42640687119285,54.08326913195984,27.65863337187866,6.0,18.973665961010276,30.594117081556707,45.39823785126467,57.3149195236284,3,16,21.213203435596427
21.840329667841555,40.24922359499622,46.861498055439924,57.62811813689564,32.449961479175904,40.36087214122113,52.478567053607705,25.45584412271571,3.0,18.24828759089466,30.14962686336267,45.09988913511872,57.078892771321335,3,15,21.840329667841555
18.973665961010276,37.589892258425,44.598206241955516,55.80322571321483,30.0,38.41874542459709,51.0,23.430749027719962,0.0,18.0,30.0,45.0,57.0,3,14,22.847319317591726
16.15549442140351,34.98571136907181,42.42640687119285,54.08326913195984,27.65863337187866,36.6196668472011,49.658836071740545,21.633307652783934,3.0,18.24828759089466,30.14962686336267,45.09988913511872,57.078892771321335,3,13,24.186773244895647
13.416407864998739,32.449961479175904,40.36087214122113,52.478567053607705,25.45584412271571,34.98571136907181,48.46648326421053,20.12461179749811,6.0,18.973665961010276,30.594117081556707,45.39823785126467,57.3149195236284,3,12,25.80697580112788
10.816653826391967,30.0,38.41874542459709,51.0,23.430749027719962,33.54101966249685,47.43416490252569,18.973665961010276,9.0,20.12461179749811,31.32091952673165,45.89117562233507,57.706152185014034,3,11,27.65863337187866
8.485281374238571,27.65863337187866,36.6196668472011,49.658836071740545,21.633307652783934,32.31098884280702,46.57252408878007,18.24828759089466,12.0,21.633307652783934,32.31098884280702,46.57252408878007,58.249463516842795,3,10,29.698484809834994
6.708203932499369,25.45584412271571,34.98571136907181,48.46648326421053,20.12461179749811,31.32091952673165,45.89117562233507,18.0,15.0,23.430749027719962,33.54101966249685,47.43416490252569,58.940648113165494,3,9,31.89043743820395
6.0,23.430749027719962,33.54101966249685,47.43416490252569,18.973665961010276,30.594117081556707,45.39823785126467,18.24828759089466,18.0,25.45584412271571,34.98571136907181,48.46648326421053,59.77457653551383,3,8,34.205262752974136
3.0,21.213203435596427,30.886890422961002,44.598206241955516,16.15549442140351,27.65863337187866,42.42640687119285,15.297058540778353,18.24828759089466,23.430749027719962,32.449961479175904,45.69463863518345,56.92099788303083,4,8,32.449961479175904
4.242640687119286,23.430749027719962,32.449961479175904,45.69463863518345,17.492855684535904,28.460498941515414,42.95346318982906,15.0,15.297058540778353,21.213203435596427,30.886890422961002,44.598206241955516,56.04462507680822,4,9,30.0
6.708203932499369,25.80697580112788,34.205262752974136,46.95742752749558,19.209372712298546,29.546573405388312,43.68065933568311,15.297058540778353,12.36931687685298,19.209372712298546,29.546573405388312,43.68065933568311,55.31726674375732,4,10,27.65863337187866
9.486832980505138,28.30194339616981,36.124783736376884,48.373546489791295,21.213203435596427,30.886890422961002,44.598206241955516,16.15549442140351,9.486832980505138,17.492855684535904,28.460498941515414,42.95346318982906,54.74486277268397,4,11,25.45584412271571
12.36931687685298,30.886890422961002,38.18376618407356,49.92995093127972,23.430749027719962,32.449961479175904,45.69463863518345,17.492855684535904,6.708203932499369,16.15549442140351,27.65863337187866,42.42640687119285,54.332310828824504,4,12,23.430749027719962
15.297058540778353,33.54101966249685,40.36087214122113,51.61395160225576,25.80697580112788,34.205262752974136,46.95742752749558,19.209372712298546,4.242640687119286,15.297058540778353,27.166155414412252,42.1070065428546,54.08326913195984,4,13,21.633307652783934
18.24828759089466,36.24913792078372,42.638011210655684,53.413481444294575,28.30194339616981,36.124783736376884,48.373546489791295,21.213203435596427,3.0,15.0,27.0,42.0,54.0,4,14,20.12461179749811
21.213203435596427,39.0,45.0,55.31726674375732,30.886890422961002,38.18376618407356,49.92995093127972,23.430749027719962,4.242640687119286,15.297058540778353,27.166155414412252,42.1070065428546,54.08326913195984,4,15,18.973665961010276
24.186773244895647,41.78516483155236,47.43416490252569,57.3149195236284,33.54101966249685,40.36087214122113,51.61395160225576,25.80697580112788,6.708203932499369,16.15549442140351,27.65863337187866,42.42640687119285,54.332310828824504,4,16,18.24828759089466
27.166155414412252,44.598206241955516,49.92995093127972,59.39696961966999,36.24913792078372,42.638011210655684,53.413481444294575,28.30194339616981,9.486832980505138,17.492855684535904,28.460498941515414,42.95346318982906,54.74486277268397,4,17,18.0
30.14962686336267,47.43416490252569,52.478567053607705,61.554853586049575,39.0,45.0,55.31726674375732,30.886890422961002,12.36931687685298,19.209372712298546,29.546573405388312,43.68065933568311,55.31726674375732,4,18,18.24828759089466
33.13608305156178,50.28916384272063,55.072679252057455,63.7808748764079,41.78516483155236,47.43416490252569,57.3149195236284,33.54101966249685,15.297058540778353,21.213203435596427,30.886890422961002,44.598206241955516,56.04462507680822,4,19,18.973665961010276
36.124783736376884,53.16013544000805,57.706152185014034,66.06814663663572,44.598206241955516,49.92995093127972,59.39696961966999,36.24913792078372,18.24828759089466,23.430749027719962,32.449961479175904,45.69463863518345,56.92099788303083,4,20,20.12461179749811
30.0,46.57252408878007,51.0,59.54829972383762,37.94733192202055,43.26661530556787,53.075418038862395,29.546573405388312,13.416407864998739,16.970562748477143,26.832815729997478,40.80441152620633,52.39274758971894,5,18,15.297058540778353
27.0,43.68065933568311,48.373546489791295,57.3149195236284,35.11409973215888,40.80441152620633,51.08815909777921,26.832815729997478,10.816653826391967,15.0,25.63201123595259,40.024992192379,51.7880295048962,5,17,15.0
24.0,40.80441152620633,45.79301256742124,55.154328932550705,32.31098884280702,38.41874542459709,49.20365840057018,24.186773244895647,8.485281374238571,13.416407864998739,24.73863375370596,39.45883931389771,51.35172830587107,5,16,15.297058540778353
21.0,37.94733192202055,43.26661530556787,53.075418038862395,29.546573405388312,36.124783736376884,47.43416490252569,21.633307652783934,6.708203932499369,12.36931687685298,24.186773244895647,39.1152144312159,51.08815909777921,5,15,16.15549442140351
18.0,35.11409973215888,40.80441152620633,51.08815909777921,26.832815729997478,33.941125496954285,45.79301256742124,19.209372712298546,6.0,12.0,24.0,39.0,51.0,5,14,17.492855684535904
15.0,32.31098884280702,38.41874542459709,49.20365840057018,24.186773244895647,31.89043743820395,44.294469180700204,16.970562748477143,6.708203932499369,12.36931687685298,24.186773244895647,39.1152144312159,51.08815909777921,5,13,19.209372712298546
12.0,29.546573405388312,36.124783736376884,47.43416490252569,21.633307652783934,30.0,42.95346318982906,15.0,8.485281374238571,13.416407864998739,24.73863375370596,39.45883931389771,51.35172830587107,5,12,21.213203435596427
9.0,26.832815729997478,33.941125496954285,45.79301256742124,19.209372712298546,28.30194339616981,41.78516483155236,13.416407864998739,10.816653826391967,15.0,25.63201123595259,40.024992192379,51.7880295048962,5,11,23.430749027719962
6.0,24.186773244895647,31.89043743820395,44.294469180700204,16.970562748477143,26.832815729997478,40.80441152620633,12.36931687685298,13.416407864998739,16.970562748477143,26.832815729997478,40.80441152620633,52.39274758971894,5,10,25.80697580112788
3.0,21.633307652783934,30.0,42.95346318982906,15.0,25.63201123595259,40.024992192379,12.0,16.15549442140351,19.209372712298546,28.30194339616981,41.78516483155236,53.16013544000805,5,9,28.30194339616981
0.0,19.209372712298546,28.30194339616981,41.78516483155236,13.416407864998739,24.73863375370596,39.45883931389771,12.36931687685298,18.973665961010276,21.633307652783934,30.0,42.95346318982906,54.08326913195984,5,8,30.886890422961002
10.816653826391967,8.485281374238571,18.973665961010276,33.54101966249685,6.708203932499369,18.24828759089466,33.13608305156178,13.416407864998739,29.546573405388312,27.65863337187866,32.449961479175904,42.638011210655684,52.478567053607705,7,5,37.107950630558946
12.36931687685298,30.0,40.24922359499622,54.08326913195984,25.63201123595259,37.107950630558946,51.7880295048962,24.0,16.15549442140351,28.30194339616981,39.0,53.16013544000805,64.76109943476871,1,9,36.124783736376884
4.242640687119286,20.12461179749811,27.65863337187866,40.24922359499622,12.727922061357855,22.847319317591726,37.107950630558946,9.0,17.492855684535904,17.492855684535904,25.80697580112788,39.0,50.28916384272063,6,9,26.832815729997478
3.0,17.492855684535904,25.80697580112788,39.0,10.816653826391967,21.840329667841555,36.49657518178932,9.486832980505138,20.12461179749811,20.12461179749811,27.65863337187866,40.24922359499622,51.26402247190518,6,8,29.546573405388312
12.0,15.0,19.209372712298546,30.886890422961002,6.0,13.416407864998739,27.65863337187866,3.0,25.45584412271571,18.0,21.633307652783934,32.449961479175904,42.95346318982906,9,8,27.166155414412252
12.36931687685298,18.0,21.633307652783934,32.449961479175904,9.0,15.0,28.460498941515414,0.0,23.430749027719962,15.0,19.209372712298546,30.886890422961002,41.78516483155236,9,9,24.186773244895647
30.886890422961002,15.0,3.0,12.0,17.492855684535904,9.486832980505138,15.0,23.430749027719962,46.66904755831214,36.24913792078372,33.13608305156178,35.11409973215888,40.80441152620633,14,3,43.68065933568311
29.546573405388312,15.297058540778353,4.242640687119286,12.36931687685298,16.15549442140351,6.708203932499369,13.416407864998739,21.213203435596427,44.598206241955516,33.54101966249685,30.14962686336267,32.31098884280702,38.41874542459709,14,4,40.80441152620633
27.65863337187866,17.492855684535904,9.486832980505138,15.0,15.0,3.0,12.0,17.492855684535904,40.80441152620633,28.30194339616981,24.186773244895647,26.832815729997478,33.941125496954285,14,6,35.11409973215888
27.166155414412252,23.430749027719962,18.24828759089466,21.633307652783934,17.492855684535904,9.486832980505138,15.0,15.0,36.24913792078372,21.213203435596427,15.297058540778353,19.209372712298546,28.30194339616981,14,9,26.832815729997478
28.460498941515414,28.30194339616981,24.186773244895647,26.832815729997478,21.213203435596427,15.297058540778353,19.209372712298546,16.15549442140351,34.205262752974136,17.492855684535904,9.486832980505138,15.0,25.63201123595259,14,11,21.633307652783934
38.18376618407356,44.598206241955516,42.1070065428546,43.68065933568311,36.24913792078372,33.13608305156178,35.11409973215888,28.30194339616981,34.205262752974136,17.492855684535904,9.486832980505138,15.0,25.63201123595259,14,17,12.0
42.638011210655684,50.28916384272063,48.093658625644196,49.47726750741192,41.78516483155236,39.1152144312159,40.80441152620633,33.54101966249685,36.24913792078372,21.213203435596427,15.297058540778353,19.209372712298546,28.30194339616981,14,19,13.416407864998739
49.92995093127972,58.940648113165494,57.078892771321335,58.249463516842795,50.28916384272063,48.093658625644196,49.47726750741192,41.78516483155236,40.80441152620633,28.30194339616981,24.186773244895647,26.832815729997478,33.941125496954285,14,22,19.209372712298546
6.0,16.15549442140351,23.430749027719962,36.24913792078372,8.485281374238571,18.973665961010276,33.54101966249685,6.708203932499369,21.633307652783934,18.973665961010276,25.45584412271571,37.589892258425,48.46648326421053,7,8,28.460498941515414
9.0,25.80697580112788,36.24913792078372,50.28916384272063,21.840329667841555,33.54101966249685,48.373546489791295,21.213203435596427,18.24828759089466,27.65863337187866,37.589892258425,51.26402247190518,62.6418390534633,2,8,36.124783736376884
6.708203932499369,18.973665961010276,25.45584412271571,37.589892258425,10.816653826391967,20.12461179749811,34.205262752974136,6.0,19.209372712298546,16.15549442140351,23.430749027719962,36.24913792078372,47.43416490252569,7,9,25.63201123595259
15.0,30.886890422961002,41.78516483155236,56.04462507680822,27.65863337187866,39.45883931389771,54.332310828824504,27.166155414412252,20.12461179749811,32.449961479175904,42.95346318982906,56.92099788303083,68.41052550594827,0,8,40.36087214122113
12.0,28.30194339616981,39.0,53.16013544000805,24.73863375370596,36.49657518178932,51.35172830587107,24.186773244895647,18.973665961010276,30.0,40.24922359499622,54.08326913195984,65.52098900352466,1,8,38.18376618407356
15.297058540778353,32.449961479175904,42.95346318982906,56.92099788303083,28.460498941515414,40.024992192379,54.74486277268397,27.0,17.492855684535904,30.886890422961002,41.78516483155236,56.04462507680822,67.68308503607086,0,9,38.41874542459709
16.15549442140351,34.205262752974136,44.294469180700204,57.9396237474839,29.546573405388312,40.80441152620633,55.31726674375732,27.166155414412252,15.0,29.546573405388312,40.80441152620633,55.31726674375732,67.0820393249937,0,10,36.6196668472011
13.416407864998739,31.89043743820395,41.677331968349414,55.154328932550705,26.832815729997478,37.94733192202055,52.39274758971894,24.186773244895647,13.416407864998739,26.832815729997478,37.94733192202055,52.39274758971894,64.13267497929584,1,10,34.205262752974136
17.492855684535904,36.124783736376884,45.79301256742124,59.093146810776624,30.886890422961002,41.78516483155236,56.04462507680822,27.65863337187866,12.727922061357855,28.460498941515414,40.024992192379,54.74486277268397,66.61080993352356,0,11,34.98571136907181
15.0,33.941125496954285,43.26661530556787,56.36488268416781,28.30194339616981,39.0,53.16013544000805,24.73863375370596,10.816653826391967,25.63201123595259,37.107950630558946,51.7880295048962,63.63961030678928,1,11,32.449961479175904
19.209372712298546,38.18376618407356,47.43416490252569,60.37383539249433,32.449961479175904,42.95346318982906,56.92099788303083,28.460498941515414,10.816653826391967,27.65863337187866,39.45883931389771,54.332310828824504,66.27216610312357,0,12,33.54101966249685
16.970562748477143,36.124783736376884,45.0,57.706152185014034,30.0,40.24922359499622,54.08326913195984,25.63201123595259,8.485281374238571,24.73863375370596,36.49657518178932,51.35172830587107,63.28506932918697,1,12,30.886890422961002
21.213203435596427,40.36087214122113,49.20365840057018,61.773780845922005,34.205262752974136,44.294469180700204,57.9396237474839,29.546573405388312,9.486832980505138,27.166155414412252,39.1152144312159,54.08326913195984,66.06814663663572,0,13,32.31098884280702
19.209372712298546,38.41874542459709,46.861498055439924,59.16924876994806,31.89043743820395,41.677331968349414,55.154328932550705,26.832815729997478,6.708203932499369,24.186773244895647,36.124783736376884,51.08815909777921,63.071388124885914,1,13,29.546573405388312
23.430749027719962,42.638011210655684,51.08815909777921,63.28506932918697,36.124783736376884,45.79301256742124,59.093146810776624,30.886890422961002,9.0,27.0,39.0,54.0,66.0,0,14,31.32091952673165
9.0,15.297058540778353,21.213203435596427,33.54101966249685,6.708203932499369,16.15549442140351,30.594117081556707,4.242640687119286,23.430749027719962,18.24828759089466,23.430749027719962,34.98571136907181,45.69463863518345,8,8,27.65863337187866
28.30194339616981,12.0,0.0,15.0,15.0,9.0,17.492855684535904,21.633307652783934,44.598206241955516,35.11409973215888,33.0,36.24913792078372,42.638011210655684,13,3,42.95346318982906
25.80697580112788,9.0,3.0,18.0,12.727922061357855,9.486832980505138,20.12461179749811,20.12461179749811,42.638011210655684,34.205262752974136,33.13608305156178,37.589892258425,44.598206241955516,12,3,42.42640687119285
6.708203932499369,22.847319317591726,29.698484809834994,41.677331968349414,15.0,24.186773244895647,37.94733192202055,9.486832980505138,15.0,15.0,24.186773244895647,37.94733192202055,49.47726750741192,6,10,24.186773244895647
8.485281374238571,21.840329667841555,27.65863337187866,39.1152144312159,13.416407864998739,21.633307652783934,35.11409973215888,6.708203932499369,16.970562748477143,13.416407864998739,21.633307652783934,35.11409973215888,46.57252408878007,7,10,22.847319317591726
30.886890422961002,33.54101966249685,30.14962686336267,32.31098884280702,25.80697580112788,21.213203435596427,24.186773244895647,19.209372712298546,33.13608305156178,15.297058540778353,4.242640687119286,12.36931687685298,24.186773244895647,14,13,16.970562748477143
34.205262752974136,39.0,36.124783736376884,37.94733192202055,30.886890422961002,27.166155414412252,29.546573405388312,23.430749027719962,33.13608305156178,15.297058540778353,4.242640687119286,12.36931687685298,24.186773244895647,14,15,13.416407864998739
27.0,21.213203435596427,15.297058540778353,19.209372712298546,16.15549442140351,6.708203932499369,13.416407864998739,15.297058540778353,37.589892258425,23.430749027719962,18.24828759089466,21.633307652783934,30.0,14,8,29.546573405388312
40.36087214122113,47.43416490252569,45.09988913511872,46.57252408878007,39.0,36.124783736376884,37.94733192202055,30.886890422961002,35.11409973215888,19.209372712298546,12.36931687685298,16.970562748477143,26.832815729997478,14,18,12.36931687685298
45.0,53.16013544000805,51.08815909777921,52.39274758971894,44.598206241955516,42.1070065428546,43.68065933568311,36.24913792078372,37.589892258425,23.430749027719962,18.24828759089466,21.633307652783934,30.0,14,20,15.0
47.43416490252569,56.04462507680822,54.08326913195984,55.31726674375732,47.43416490252569,45.09988913511872,46.57252408878007,39.0,39.1152144312159,25.80697580112788,21.213203435596427,24.186773244895647,31.89043743820395,14,21,16.970562748477143
30.14962686336267,45.89117562233507,49.658836071740545,57.62811813689564,37.107950630558946,41.677331968349414,50.91168824543142,28.460498941515414,15.0,15.0,24.186773244895647,37.94733192202055,49.47726750741192,6,18,12.36931687685298
30.594117081556707,45.39823785126467,48.46648326421053,55.80322571321483,36.49657518178932,40.24922359499622,48.83646178829912,27.65863337187866,16.970562748477143,13.416407864998739,21.633307652783934,35.11409973215888,46.57252408878007,7,18,9.486832980505138
12.727922061357855,24.186773244895647,28.30194339616981,38.41874542459709,15.297058540778353,21.213203435596427,33.54101966249685,6.708203932499369,17.492855684535904,9.486832980505138,17.492855684535904,31.32091952673165,42.95346318982906,8,11,18.973665961010276
10.816653826391967,24.73863375370596,30.0,40.80441152620633,16.15549442140351,23.430749027719962,36.24913792078372,8.485281374238571,15.0,10.816653826391967,20.12461179749811,34.205262752974136,45.89117562233507,7,11,20.12461179749811
26.832815729997478,45.79301256742124,53.075418038862395,64.20280367709809,38.41874542459709,46.861498055439924,59.16924876994806,31.89043743820395,8.485281374238571,24.73863375370596,36.49657518178932,51.35172830587107,63.28506932918697,1,16,27.166155414412252
28.30194339616981,47.43416490252569,55.154328932550705,66.61080993352356,40.36087214122113,49.20365840057018,61.773780845922005,34.205262752974136,10.816653826391967,27.65863337187866,39.45883931389771,54.332310828824504,66.27216610312357,0,16,30.14962686336267
